individual	heteroplasmy	generation	mutation_rate	bottleneck_size	back_mutation_rate	starting_heteroplasmy
4200	0.0625	1	1e-08	32	1	0.1
4258	0.078125	1	1e-08	64	1	0.1


4237	0.0001220703125	1	1e-08	16	1	0.1




4149	0.00048828125	1	1e-08	8	1	0.1
4208	0.28125	1	1e-08	32	1	0.1


4185	0.125	1	1e-08	16	1	0.1
4225	0.03125	1	1e-08	128	1	0.1

4235	0.1875	1	1e-08	32	1	0.1
4255	0.0078125	1	1e-08	128	1	0.1
4167	0.1015625	1	1e-08	128	1	0.1
4236	0.15625	1	1e-08	64	1	0.1
4195	0.00048828125	1	1e-08	64	1	0.1






4227	0.2578125	1	1e-08	128	1	0.1

4205	0.0859375	1	1e-08	128	1	0.1
4343	0.0001220703125	1	1e-08	128	1	0.1
4194	0.8125	1	1e-08	16	1	0.1




4312	6.103515625e-05	1	1e-08	16	1	0.1

4169	0.000244140625	1	1e-08	8	1	0.1

4302	0.000244140625	1	1e-08	64	1	0.1
4274	0.03125	1	1e-08	64	1	0.1

4238	0.109375	1	1e-08	64	1	0.1
4204	0.00048828125	1	1e-08	16	1	0.1

4198	0.09375	1	1e-08	128	1	0.1
4268	0.00048828125	1	1e-08	8	1	0.1




4258	0.0625	1	1e-08	128	1	0.1

4237	0.0001220703125	1	1e-08	32	1	0.1

4149	0.3125	1	1e-08	16	1	0.1
4249	0.00018310546875	1	1e-08	8	1	0.1
4185	0.03125	1	1e-08	32	1	0.1
4208	0.00048828125	1	1e-08	64	1	0.1


4200	0.000244140625	1	1e-08	64	1	0.1

4235	0.109375	1	1e-08	64	1	0.1
4195	0.015625	1	1e-08	128	1	0.1


4236	0.1484375	1	1e-08	128	1	0.1
4279	0.5	1	1e-08	8	1	0.1
4191	0.00048828125	1	1e-08	8	1	0.1




4194	0.125	1	1e-08	32	1	0.1

4312	0.00048828125	1	1e-08	32	1	0.1
4274	0.00048828125	1	1e-08	128	1	0.1
4204	0.0625	1	1e-08	32	1	0.1
4229	0.00048828125	1	1e-08	8	1	0.1
4251	0.000244140625	1	1e-08	8	1	0.1

4302	0.0859375	1	1e-08	128	1	0.1
4238	0.0234375	1	1e-08	128	1	0.1

4222	0.0009765625	1	1e-08	8	1	0.1
4282	0.00048828125	1	1e-08	8	1	0.1

4237	0.0001220703125	1	1e-08	64	1	0.1
4367	1	1	1e-08	8	1	0.1
4268	6.103515625e-05	1	1e-08	16	1	0.1



4169	0.00048828125	1	1e-08	16	1	0.1








4249	9.1552734375e-05	1	1e-08	16	1	0.1

4185	0.203125	1	1e-08	64	1	0.1

4200	0.000152587890625	1	1e-08	128	1	0.1
4235	0.0703125	1	1e-08	128	1	0.1


4219	0.00048828125	1	1e-08	8	1	0.1

4149	0.00048828125	1	1e-08	32	1	0.1

4208	0.0546875	1	1e-08	128	1	0.1

4326	0.000244140625	1	1e-08	8	1	0.1
4169	0.0009765625	1	1e-08	32	1	0.1
4312	0.001953125	1	1e-08	64	1	0.1
4194	0.15625	1	1e-08	64	1	0.1
4279	0.000244140625	1	1e-08	16	1	0.1

4222	0.000244140625	1	1e-08	16	1	0.1


4298	0.0001220703125	1	1e-08	8	1	0.1
4260	0.00048828125	1	1e-08	8	1	0.1
4204	0.15625	1	1e-08	64	1	0.1


4229	0.3125	1	1e-08	16	1	0.1
4237	0.0390625	1	1e-08	128	1	0.1
4282	0.00018310546875	1	1e-08	16	1	0.1
4262	0.000244140625	1	1e-08	8	1	0.1


4367	0.0009765625	1	1e-08	16	1	0.1
4185	0.00048828125	1	1e-08	128	1	0.1
4251	0.0001220703125	1	1e-08	16	1	0.1

4249	0.09375	1	1e-08	32	1	0.1
4191	0.000244140625	1	1e-08	16	1	0.1
4149	0.203125	1	1e-08	64	1	0.1

4224	6.103515625e-05	1	1e-08	8	1	0.1

4219	0.0001220703125	1	1e-08	16	1	0.1


4259	0.0009765625	1	1e-08	8	1	0.1

4232	0.000244140625	1	1e-08	8	1	0.1










4268	0.03125	1	1e-08	32	1	0.1

4204	0.0625	1	1e-08	128	1	0.1
4326	0.000244140625	1	1e-08	16	1	0.1
4169	0.1875	1	1e-08	64	1	0.1
4312	0.125	1	1e-08	128	1	0.1
4282	0.09375	1	1e-08	32	1	0.1


4194	0.265625	1	1e-08	128	1	0.1




4149	0.1171875	1	1e-08	128	1	0.1
4262	0.000244140625	1	1e-08	16	1	0.1
4261	0.000244140625	1	1e-08	8	1	0.1
4260	0.000244140625	1	1e-08	16	1	0.1
4222	0.125	1	1e-08	32	1	0.1

4298	0.0001220703125	1	1e-08	16	1	0.1
4209	0.000244140625	1	1e-08	8	1	0.1
4229	0.28125	1	1e-08	32	1	0.1
4279	0.0625	1	1e-08	32	1	0.1



4367	0.000244140625	1	1e-08	32	1	0.1
4268	0.046875	1	1e-08	64	1	0.1

4191	0.0625	1	1e-08	32	1	0.1
4224	3.0517578125e-05	1	1e-08	16	1	0.1
4249	0.1875	1	1e-08	64	1	0.1
4232	6.103515625e-05	1	1e-08	16	1	0.1




4251	0.21875	1	1e-08	32	1	0.1


4219	0.0001220703125	1	1e-08	32	1	0.1




4259	0.000244140625	1	1e-08	16	1	0.1
4169	0.0001068115234375	1	1e-08	128	1	0.1
4326	0.00390625	1	1e-08	32	1	0.1

4282	0.078125	1	1e-08	64	1	0.1
4218	0.0009765625	1	1e-08	8	1	0.1

4336	0.0001220703125	1	1e-08	8	1	0.1
4228	0.5	1	1e-08	8	1	0.1







4191	0.1875	1	1e-08	64	1	0.1
4298	0.09375	1	1e-08	32	1	0.1
4228	0.0001220703125	1	1e-08	16	1	0.1
4173	0.875	1	1e-08	8	1	0.1
4209	0.001953125	1	1e-08	16	1	0.1
4262	0.000244140625	1	1e-08	32	1	0.1
4279	0.0625	1	1e-08	64	1	0.1
4261	0.015625	1	1e-08	16	1	0.1



4326	0.171875	1	1e-08	64	1	0.1
4232	0.001953125	1	1e-08	32	1	0.1
4260	0.125	1	1e-08	32	1	0.1

4251	0.109375	1	1e-08	64	1	0.1








4193	0.000244140625	1	1e-08	8	1	0.1
4219	0.390625	1	1e-08	64	1	0.1
4249	0.0703125	1	1e-08	128	1	0.1
4224	6.103515625e-05	1	1e-08	32	1	0.1
4367	0.00048828125	1	1e-08	64	1	0.1
4229	0.171875	1	1e-08	64	1	0.1
4282	0.0234375	1	1e-08	128	1	0.1
4218	0.000244140625	1	1e-08	16	1	0.1

4268	0.1875	1	1e-08	128	1	0.1
4259	0.0009765625	1	1e-08	32	1	0.1
4222	0.234375	1	1e-08	64	1	0.1










4336	0.125	1	1e-08	16	1	0.1

4173	0.000244140625	1	1e-08	16	1	0.1
4326	0.09375	1	1e-08	128	1	0.1
4367	0.03125	1	1e-08	128	1	0.1
4191	0.15625	1	1e-08	128	1	0.1
4218	0.0625	1	1e-08	32	1	0.1

4224	0.03125	1	1e-08	64	1	0.1
4219	0.140625	1	1e-08	128	1	0.1




4261	0.0001220703125	1	1e-08	32	1	0.1


4298	0.109375	1	1e-08	64	1	0.1

4209	0.0625	1	1e-08	32	1	0.1

4273	0.000244140625	1	1e-08	8	1	0.1
4336	0.00048828125	1	1e-08	32	1	0.1
4193	0.375	1	1e-08	16	1	0.1
4279	0.328125	1	1e-08	128	1	0.1
4251	0.0156288146972656	1	1e-08	128	1	0.1
4292	0.000244140625	1	1e-08	8	1	0.1
4232	0.09375	1	1e-08	64	1	0.1
4306	0.0001220703125	1	1e-08	8	1	0.1
4228	0.15625	1	1e-08	32	1	0.1
4260	0.0001220703125	1	1e-08	64	1	0.1
4222	0.046875	1	1e-08	128	1	0.1
4262	0.03125	1	1e-08	64	1	0.1
4229	0.0390625	1	1e-08	128	1	0.1














4259	0.0001220703125	1	1e-08	64	1	0.1

4173	0.0625	1	1e-08	32	1	0.1
4391	0.0001220703125	1	1e-08	8	1	0.1

4218	0.140625	1	1e-08	64	1	0.1
4215	0.125	1	1e-08	8	1	0.1



4243	1	1	1e-08	8	1	0.1

4224	0.000244140625	1	1e-08	128	1	0.1
4350	0.625	1	1e-08	8	1	0.1


4298	0.1328125	1	1e-08	128	1	0.1
4228	0.0009765625	1	1e-08	64	1	0.1
4275	0.0001220703125	1	1e-08	8	1	0.1



4209	0.000244140625	1	1e-08	64	1	0.1
4306	0.000244140625	1	1e-08	16	1	0.1
4260	0.0078125	1	1e-08	128	1	0.1
4246	0.0001220703125	1	1e-08	8	1	0.1


4336	0.109375	1	1e-08	64	1	0.1


4303	0.25	1	1e-08	8	1	0.1
4262	0.0078125	1	1e-08	128	1	0.1
4193	0.00390625	1	1e-08	32	1	0.1



4253	0.0001220703125	1	1e-08	8	1	0.1

4232	0.09375	1	1e-08	128	1	0.1
4259	0.0390625	1	1e-08	128	1	0.1
4261	0.078125	1	1e-08	64	1	0.1
4273	0.00018310546875	1	1e-08	16	1	0.1
4218	0.03125	1	1e-08	128	1	0.1





4292	0.00018310546875	1	1e-08	16	1	0.1
4391	0.00048828125	1	1e-08	16	1	0.1

4215	0.0001220703125	1	1e-08	16	1	0.1
4173	0.015625	1	1e-08	64	1	0.1


4243	6.103515625e-05	1	1e-08	16	1	0.1



4248	0.00048828125	1	1e-08	8	1	0.1

4322	0.000244140625	1	1e-08	8	1	0.1
4350	0.00048828125	1	1e-08	16	1	0.1
4228	0.078125	1	1e-08	128	1	0.1
4275	0.000244140625	1	1e-08	16	1	0.1




4209	0.0859375	1	1e-08	128	1	0.1

4336	0.0078125	1	1e-08	128	1	0.1
4292	0.4375	1	1e-08	32	1	0.1
4215	6.103515625e-05	1	1e-08	32	1	0.1
4193	6.103515625e-05	1	1e-08	64	1	0.1

4243	0.00048828125	1	1e-08	32	1	0.1
4391	0.3125	1	1e-08	32	1	0.1


4242	0.00018310546875	1	1e-08	8	1	0.1

4173	0.1484375	1	1e-08	128	1	0.1


4303	0.001953125	1	1e-08	16	1	0.1



4273	0.0001220703125	1	1e-08	32	1	0.1
4284	0.0009765625	1	1e-08	8	1	0.1
4306	0.000244140625	1	1e-08	32	1	0.1
4246	0.000244140625	1	1e-08	16	1	0.1
4253	0.125	1	1e-08	16	1	0.1
4283	0.00390625	1	1e-08	8	1	0.1
4256	0.0001220703125	1	1e-08	8	1	0.1
4286	6.103515625e-05	1	1e-08	8	1	0.1


4261	0.1640625	1	1e-08	128	1	0.1

4248	0.25	1	1e-08	16	1	0.1







4322	0.125	1	1e-08	16	1	0.1
4350	0.00390625	1	1e-08	32	1	0.1
4275	0.25	1	1e-08	32	1	0.1

4252	0.0001220703125	1	1e-08	8	1	0.1



4233	0.0001220703125	1	1e-08	8	1	0.1

4391	0.046875	1	1e-08	64	1	0.1
4193	0.0625	1	1e-08	128	1	0.1
4215	0.109375	1	1e-08	64	1	0.1
4360	0.0009765625	1	1e-08	8	1	0.1
4243	0.296875	1	1e-08	64	1	0.1

4292	0.15625	1	1e-08	64	1	0.1





4242	0.0001220703125	1	1e-08	16	1	0.1
4303	0.000244140625	1	1e-08	32	1	0.1


4197	0.00048828125	1	1e-08	8	1	0.1
4283	0.25	1	1e-08	16	1	0.1
4246	0.1875	1	1e-08	32	1	0.1
4273	0.0625	1	1e-08	64	1	0.1
4256	0.000244140625	1	1e-08	16	1	0.1
4306	0.0009765625	1	1e-08	64	1	0.1
4253	0.000244140625	1	1e-08	32	1	0.1

4233	0.1875	1	1e-08	16	1	0.1


4286	6.103515625e-05	1	1e-08	16	1	0.1





4350	0.25	1	1e-08	64	1	0.1
4252	0.000244140625	1	1e-08	16	1	0.1

4275	0.3125	1	1e-08	64	1	0.1
4284	0.0009765625	1	1e-08	16	1	0.1
4285	0.00018310546875	1	1e-08	8	1	0.1
4322	0.625	1	1e-08	32	1	0.1
4248	0.03125	1	1e-08	32	1	0.1







4391	0.171875	1	1e-08	128	1	0.1

4215	0.03125	1	1e-08	128	1	0.1

4292	0.1171875	1	1e-08	128	1	0.1

4243	0.1484375	1	1e-08	128	1	0.1
4233	0.25	1	1e-08	32	1	0.1
4284	0.0001220703125	1	1e-08	32	1	0.1
4197	0.00048828125	1	1e-08	16	1	0.1
4217	0.625	1	1e-08	8	1	0.1
4360	0.000244140625	1	1e-08	16	1	0.1
4242	6.103515625e-05	1	1e-08	32	1	0.1
4283	0.000244140625	1	1e-08	32	1	0.1
4256	0.125	1	1e-08	32	1	0.1
4273	0.03125	1	1e-08	128	1	0.1


4350	0.0546875	1	1e-08	128	1	0.1
4286	0.5	1	1e-08	32	1	0.1







4248	0.000244140625	1	1e-08	64	1	0.1
4253	0.234375	1	1e-08	64	1	0.1



4275	0.1015625	1	1e-08	128	1	0.1


4322	0.265625	1	1e-08	64	1	0.1
4285	0.0001220703125	1	1e-08	16	1	0.1
4303	0.046875	1	1e-08	64	1	0.1
4306	0.0390625	1	1e-08	128	1	0.1
4415	6.103515625e-05	1	1e-08	8	1	0.1
4246	0.046875	1	1e-08	64	1	0.1

4252	0.0001220703125	1	1e-08	32	1	0.1
4316	0.00048828125	1	1e-08	8	1	0.1

4239	0.25	1	1e-08	8	1	0.1








4330	0.125	1	1e-08	8	1	0.1
4286	0.015625	1	1e-08	64	1	0.1
4299	0.000244140625	1	1e-08	8	1	0.1
4297	6.103515625e-05	1	1e-08	8	1	0.1
4303	0.2890625	1	1e-08	128	1	0.1

4242	0.1875	1	1e-08	64	1	0.1


4256	0.25	1	1e-08	64	1	0.1

4316	0.001953125	1	1e-08	16	1	0.1

4374	0.00048828125	1	1e-08	8	1	0.1




4239	0.0625	1	1e-08	16	1	0.1
4233	0.00390625	1	1e-08	64	1	0.1
4197	0.0009765625	1	1e-08	32	1	0.1
4322	0.2265625	1	1e-08	128	1	0.1
4415	0.0009765625	1	1e-08	16	1	0.1
4285	0.000244140625	1	1e-08	32	1	0.1
4360	0.000244140625	1	1e-08	32	1	0.1
4248	0.046875	1	1e-08	128	1	0.1
4246	0.0546875	1	1e-08	128	1	0.1
4267	0.5	1	1e-08	8	1	0.1
4253	0.0009765625	1	1e-08	128	1	0.1

4284	0.21875	1	1e-08	64	1	0.1

4283	0.15625	1	1e-08	64	1	0.1


4217	0.5625	1	1e-08	16	1	0.1






4252	0.203125	1	1e-08	64	1	0.1





4286	0.046875	1	1e-08	128	1	0.1
4299	0.00390625	1	1e-08	16	1	0.1
4297	0.00048828125	1	1e-08	16	1	0.1
4330	0.001953125	1	1e-08	16	1	0.1




4242	0.1484375	1	1e-08	128	1	0.1

4327	0.00048828125	1	1e-08	8	1	0.1
4256	0.1953125	1	1e-08	128	1	0.1


4316	0.1875	1	1e-08	32	1	0.1
4233	0.0390625	1	1e-08	128	1	0.1
4270	0.000244140625	1	1e-08	8	1	0.1
4283	0.0234375	1	1e-08	128	1	0.1




4239	0.000244140625	1	1e-08	32	1	0.1

4285	0.125	1	1e-08	64	1	0.1
4284	0.0234375	1	1e-08	128	1	0.1
4346	0.0009765625	1	1e-08	8	1	0.1
4267	0.00048828125	1	1e-08	16	1	0.1
4272	0.0009765625	1	1e-08	8	1	0.1
4360	0.0625	1	1e-08	64	1	0.1
4197	0.078125	1	1e-08	64	1	0.1

4297	0.000244140625	1	1e-08	32	1	0.1
4252	0.09375	1	1e-08	128	1	0.1


4310	0.625	1	1e-08	8	1	0.1
4374	0.5625	1	1e-08	16	1	0.1
4277	0.0009765625	1	1e-08	8	1	0.1
4415	0.09375	1	1e-08	32	1	0.1
4330	0.000244140625	1	1e-08	32	1	0.1


4299	0.125	1	1e-08	32	1	0.1
4217	0.25	1	1e-08	32	1	0.1
4266	0.000244140625	1	1e-08	8	1	0.1












4327	0.0003662109375	1	1e-08	16	1	0.1

4280	6.103515625e-05	1	1e-08	8	1	0.1

4257	6.103515625e-05	1	1e-08	8	1	0.1

4270	0.000244140625	1	1e-08	16	1	0.1
4307	0.000244140625	1	1e-08	8	1	0.1


4316	6.103515625e-05	1	1e-08	64	1	0.1

4239	0.0001220703125	1	1e-08	64	1	0.1
4285	0.140625	1	1e-08	128	1	0.1


4308	0.000244140625	1	1e-08	8	1	0.1
4346	0.0001220703125	1	1e-08	16	1	0.1
4360	0.1328125	1	1e-08	128	1	0.1



4267	0.09375	1	1e-08	32	1	0.1

4299	0.234375	1	1e-08	64	1	0.1
4197	0.015625	1	1e-08	128	1	0.1

4280	0.0001220703125	1	1e-08	16	1	0.1

4330	0.03125	1	1e-08	64	1	0.1
4297	0.140625	1	1e-08	64	1	0.1

4374	0.00048828125	1	1e-08	32	1	0.1


4327	6.103515625e-05	1	1e-08	32	1	0.1


4257	0.0001220703125	1	1e-08	16	1	0.1
4276	0.000244140625	1	1e-08	8	1	0.1
4266	0.00048828125	1	1e-08	16	1	0.1
4277	0.000244140625	1	1e-08	16	1	0.1

4310	0.125	1	1e-08	16	1	0.1


4272	0.0009765625	1	1e-08	16	1	0.1



4217	0.1875	1	1e-08	64	1	0.1
4415	0.015625	1	1e-08	64	1	0.1


4239	0.046875	1	1e-08	128	1	0.1
4307	0.000244140625	1	1e-08	16	1	0.1
4316	0.0703125	1	1e-08	128	1	0.1
4309	0.000244140625	1	1e-08	8	1	0.1
4384	0.000244140625	1	1e-08	8	1	0.1

4308	0.00390625	1	1e-08	16	1	0.1
4346	0.1875	1	1e-08	32	1	0.1






4299	0.125	1	1e-08	128	1	0.1
4221	0.0001220703125	1	1e-08	8	1	0.1

4280	0.00018310546875	1	1e-08	32	1	0.1
4270	6.103515625e-05	1	1e-08	32	1	0.1

4330	0.1328125	1	1e-08	128	1	0.1
4297	0.109375	1	1e-08	128	1	0.1


4374	0.078125	1	1e-08	64	1	0.1
4327	0.00048828125	1	1e-08	64	1	0.1


4267	0.171875	1	1e-08	64	1	0.1


4257	0.000244140625	1	1e-08	32	1	0.1

4266	0.09375	1	1e-08	32	1	0.1
4277	0.28125	1	1e-08	32	1	0.1

4272	0.53125	1	1e-08	32	1	0.1


4310	0.375	1	1e-08	32	1	0.1


4217	0.0234375	1	1e-08	128	1	0.1
4276	0.000244140625	1	1e-08	16	1	0.1

4263	0.0001220703125	1	1e-08	8	1	0.1


4415	0.125	1	1e-08	128	1	0.1

4280	0.25	1	1e-08	64	1	0.1
4340	6.103515625e-05	1	1e-08	8	1	0.1
4384	0.000732421875	1	1e-08	16	1	0.1
4374	0.0625	1	1e-08	128	1	0.1
4308	0.0001220703125	1	1e-08	32	1	0.1
4309	0.0001220703125	1	1e-08	16	1	0.1
4346	0.1875	1	1e-08	64	1	0.1
4277	0.25	1	1e-08	64	1	0.1




4267	0.0390625	1	1e-08	128	1	0.1




4354	0.000244140625	1	1e-08	8	1	0.1


4307	0.3125	1	1e-08	32	1	0.1
4323	0.000244140625	1	1e-08	8	1	0.1
4327	0.1953125	1	1e-08	128	1	0.1
4270	3.0517578125e-05	1	1e-08	64	1	0.1
4321	0.00048828125	1	1e-08	8	1	0.1
4310	0.15625	1	1e-08	64	1	0.1
4257	0.28125	1	1e-08	64	1	0.1

4221	0.00048828125	1	1e-08	16	1	0.1
4266	0.046875	1	1e-08	64	1	0.1

4272	0.001953125	1	1e-08	64	1	0.1





4241	0.0001220703125	1	1e-08	8	1	0.1




4263	0.000244140625	1	1e-08	16	1	0.1

4276	0.0001220703125	1	1e-08	32	1	0.1

4439	0.015625	1	1e-08	8	1	0.1

4384	0.00048828125	1	1e-08	32	1	0.1
4308	0.0001220703125	1	1e-08	64	1	0.1
4340	0.000244140625	1	1e-08	16	1	0.1
4398	0.00048828125	1	1e-08	8	1	0.1



4277	0.046875	1	1e-08	128	1	0.1

4309	0.000244140625	1	1e-08	32	1	0.1
4291	0.0001220703125	1	1e-08	8	1	0.1

4346	6.103515625e-05	1	1e-08	128	1	0.1

4280	0.1328125	1	1e-08	128	1	0.1



4310	0.0546875	1	1e-08	128	1	0.1
4307	0.09375	1	1e-08	64	1	0.1
4323	0.00390625	1	1e-08	16	1	0.1
4270	0.046875	1	1e-08	128	1	0.1
4354	6.103515625e-05	1	1e-08	16	1	0.1

4221	0.0001220703125	1	1e-08	32	1	0.1
4272	0.0546875	1	1e-08	128	1	0.1






4263	0.00048828125	1	1e-08	32	1	0.1
4351	0.0009765625	1	1e-08	8	1	0.1
4321	0.000244140625	1	1e-08	16	1	0.1
4241	0.0625	1	1e-08	16	1	0.1
4257	0.1328125	1	1e-08	128	1	0.1



4266	0.1953125	1	1e-08	128	1	0.1



4308	0.00048828125	1	1e-08	128	1	0.1
4340	0.000213623046875	1	1e-08	32	1	0.1
4309	0.015625	1	1e-08	64	1	0.1
4301	0.0001220703125	1	1e-08	8	1	0.1
4398	0.8125	1	1e-08	16	1	0.1

4370	0.0001220703125	1	1e-08	8	1	0.1




4291	0.000244140625	1	1e-08	16	1	0.1
4384	0.046875	1	1e-08	64	1	0.1
4276	0.203125	1	1e-08	64	1	0.1
4439	0.00048828125	1	1e-08	16	1	0.1
4304	1	1	1e-08	8	1	0.1






4334	0.625	1	1e-08	8	1	0.1
4323	0.00048828125	1	1e-08	32	1	0.1
4307	0.125	1	1e-08	128	1	0.1



4354	0.0001220703125	1	1e-08	32	1	0.1
4296	0.000244140625	1	1e-08	8	1	0.1
4221	0.00048828125	1	1e-08	64	1	0.1
4294	0.0009765625	1	1e-08	8	1	0.1




4321	0.0001220703125	1	1e-08	32	1	0.1

4241	0.1875	1	1e-08	32	1	0.1

4351	0.0001220703125	1	1e-08	16	1	0.1

4281	0.001953125	1	1e-08	8	1	0.1
4309	0.0625	1	1e-08	128	1	0.1
4398	0.15625	1	1e-08	32	1	0.1

4290	6.103515625e-05	1	1e-08	8	1	0.1
4291	0.09375	1	1e-08	32	1	0.1
4304	0.3125	1	1e-08	16	1	0.1
4263	0.234375	1	1e-08	64	1	0.1
4301	0.000244140625	1	1e-08	16	1	0.1
4439	0.3125	1	1e-08	32	1	0.1

4323	0.0001220703125	1	1e-08	64	1	0.1


4340	0.046875	1	1e-08	64	1	0.1



4384	3.0517578125e-05	1	1e-08	128	1	0.1




4332	1	1	1e-08	8	1	0.1

4370	0.00018310546875	1	1e-08	16	1	0.1
4334	0.000244140625	1	1e-08	16	1	0.1
4354	0.34375	1	1e-08	64	1	0.1
4276	0.0546875	1	1e-08	128	1	0.1
4221	0.0234375	1	1e-08	128	1	0.1
4331	6.103515625e-05	1	1e-08	8	1	0.1
4294	0.0001220703125	1	1e-08	16	1	0.1

4296	0.000244140625	1	1e-08	16	1	0.1








4321	0.109375	1	1e-08	64	1	0.1

4351	0.000244140625	1	1e-08	32	1	0.1
4241	0.109375	1	1e-08	64	1	0.1


4281	0.25	1	1e-08	16	1	0.1

4334	0.03125	1	1e-08	32	1	0.1
4439	0.203125	1	1e-08	64	1	0.1
4304	0.0001220703125	1	1e-08	32	1	0.1
4263	0.109375	1	1e-08	128	1	0.1
4291	0.00048828125	1	1e-08	64	1	0.1
4370	0.125	1	1e-08	32	1	0.1

4241	0.1953125	1	1e-08	128	1	0.1
4398	0.234375	1	1e-08	64	1	0.1
4323	0.171875	1	1e-08	128	1	0.1
4300	0.0009765625	1	1e-08	8	1	0.1


4294	0.0625	1	1e-08	32	1	0.1
4281	0.000244140625	1	1e-08	32	1	0.1









4351	0.00048828125	1	1e-08	64	1	0.1
4354	0.0625	1	1e-08	128	1	0.1
4245	0.000244140625	1	1e-08	8	1	0.1
4332	0.0001220703125	1	1e-08	16	1	0.1
4321	0.015625	1	1e-08	128	1	0.1
4331	0.0001220703125	1	1e-08	16	1	0.1
4296	0.09375	1	1e-08	32	1	0.1
4301	0.34375	1	1e-08	32	1	0.1
4290	0.000244140625	1	1e-08	16	1	0.1
4340	0.0625	1	1e-08	128	1	0.1
4333	0.0001220703125	1	1e-08	8	1	0.1



4408	0.000244140625	1	1e-08	8	1	0.1









4294	0.0001220703125	1	1e-08	64	1	0.1
4370	0.015625	1	1e-08	64	1	0.1
4398	0.140625	1	1e-08	128	1	0.1
4347	6.103515625e-05	1	1e-08	8	1	0.1
4265	0.0001220703125	1	1e-08	8	1	0.1
4281	0.00048828125	1	1e-08	64	1	0.1
4290	0.000244140625	1	1e-08	32	1	0.1

4304	6.103515625e-05	1	1e-08	64	1	0.1
4291	0.15625	1	1e-08	128	1	0.1



4300	0.001953125	1	1e-08	16	1	0.1





4439	0.1171875	1	1e-08	128	1	0.1

4378	6.103515625e-05	1	1e-08	8	1	0.1
4332	0.0001220703125	1	1e-08	32	1	0.1
4351	0.0859375	1	1e-08	128	1	0.1

4287	0.00025177001953125	1	1e-08	8	1	0.1
4345	0.000244140625	1	1e-08	8	1	0.1

4331	0.1875	1	1e-08	32	1	0.1
4245	0.000244140625	1	1e-08	16	1	0.1


4364	6.103515625e-05	1	1e-08	8	1	0.1

4301	0.140625	1	1e-08	64	1	0.1
4408	6.103515625e-05	1	1e-08	16	1	0.1
4333	0.0003662109375	1	1e-08	16	1	0.1
4296	0.0625	1	1e-08	64	1	0.1




4334	0.484375	1	1e-08	64	1	0.1





4294	0.015625	1	1e-08	128	1	0.1

4422	0.000244140625	1	1e-08	8	1	0.1

4347	0.0001220703125	1	1e-08	16	1	0.1

4370	0.1484375	1	1e-08	128	1	0.1

4364	0.00048828125	1	1e-08	16	1	0.1
4281	0.0390625	1	1e-08	128	1	0.1
4315	0.000244140625	1	1e-08	8	1	0.1
4265	9.1552734375e-05	1	1e-08	16	1	0.1
4300	0.00048828125	1	1e-08	32	1	0.1
4375	0.00390625	1	1e-08	8	1	0.1
4334	0.15625	1	1e-08	128	1	0.1
4378	0.000244140625	1	1e-08	16	1	0.1


4331	0.390625	1	1e-08	64	1	0.1







4245	0.0003662109375	1	1e-08	32	1	0.1
4304	0.0546875	1	1e-08	128	1	0.1
4290	0.000244140625	1	1e-08	64	1	0.1
4408	0.000244140625	1	1e-08	32	1	0.1

4296	0.203125	1	1e-08	128	1	0.1
4347	0.09375	1	1e-08	32	1	0.1
4301	0.2734375	1	1e-08	128	1	0.1
4332	0.3125	1	1e-08	64	1	0.1
4333	0.00048828125	1	1e-08	32	1	0.1
4318	0.000244140625	1	1e-08	8	1	0.1
4287	6.103515625e-05	1	1e-08	16	1	0.1

4345	0.5625	1	1e-08	16	1	0.1


4394	0.00048828125	1	1e-08	8	1	0.1
4463	0.00018310546875	1	1e-08	8	1	0.1

4422	0.25	1	1e-08	16	1	0.1










4305	0.000244140625	1	1e-08	8	1	0.1

4364	0.0625	1	1e-08	32	1	0.1

4315	0.000244140625	1	1e-08	16	1	0.1
4378	0.0001220703125	1	1e-08	32	1	0.1
4265	0.3125	1	1e-08	32	1	0.1
4331	0.0001220703125	1	1e-08	128	1	0.1




4358	0.0001220703125	1	1e-08	8	1	0.1
4245	0.000244140625	1	1e-08	64	1	0.1


4328	0.0001220703125	1	1e-08	8	1	0.1
4300	0.21875	1	1e-08	64	1	0.1
